"V1" "V2"
"STP2" "YIR027C"
"STP2" "YIR028W"
"STP2" "YIR032C"
"STP2" "YIR039C"
"STP2" "YIR042C"
"STP2" "YIR043C"
"STP2" "YJL223C"
"STP2" "YJL213W"
"STP2" "YJL170C"
"STP2" "YJL167W"
"STP2" "YJL161W"
"STP2" "YJL160C"
"STP2" "YJL157C"
"STP2" "YJL153C"
"STP2" "YJL152W"
"STP2" "YJL144W"
"STP2" "YJL124C"
"STP2" "YJR004C"
"STP2" "YJR008W"
"STP2" "YJR075W"
"STP2" "YJR078W"
"STP2" "YJR079W"
"STP2" "YJR112W"
"STP2" "YJR125C"
"STP2" "YJR144W"
"STP2" "YJR146W"
"STP2" "YJR147W"
"STP2" "YJR148W"
"STP2" "YJR149W"
"STP2" "YJR152W"
"STP2" "YJR154W"
"STP2" "YJR155W"
"STP2" "YJR156C"
"STP2" "YJR161C"
"STP2" "YKL206C"
"STP2" "YKL177W"
"STP2" "YKL165C"
"STP2" "YKL162C"
"STP2" "YKL161C"
"STP2" "YKL151C"
"STP2" "YKL150W"
"STP2" "YKL149C"
"STP2" "YKL119C"
"STP2" "YKL096W-A"
"STP2" "YKL096W"
"STP2" "YKL086W"
"STP2" "YKL073W"
"STP2" "YKL063C"
"STP2" "YKL051W"
"STP2" "YKL031W"
"STP2" "YKR013W"
"STP2" "YKR024C"
"STP2" "YKR034W"
"STP2" "YKR046C"
"STP2" "YKR048C"
"STP2" "YKR049C"
"STP2" "YKR061W"
"STP2" "YKR093W"
"STP2" "YLL057C"
"STP2" "YLL037W"
"STP2" "YLL032C"
"STP2" "YLL023C"
"STP2" "YLR004C"
"STP2" "YLR031W"
"STP2" "YLR042C"
"STP2" "YLR049C"
"STP2" "YLR053C"
"STP2" "YLR054C"
"STP2" "YLR079W"
"STP2" "YLR094C"
"STP2" "YLR099C"
"STP2" "YLR100W"
"STP2" "YLR101C"
"STP2" "YLR121C"
"STP2" "YLR136C"
"STP2" "YLR142W"
"STP2" "YLR149C"
"STP2" "YLR183C"
"STP2" "YLR194C"
"STP2" "YLR205C"
"STP2" "YLR231C"
"STP2" "YLR233C"
"STP2" "YLR237W"
"STP2" "YLR251W"
"STP2" "YLR252W"
"STP2" "YLR267W"
"STP2" "YLR294C"
"STP2" "YLR297W"
"STP2" "YLR327C"
"STP2" "YLR346C"
"STP2" "YLR351C"
"STP2" "YLR382C"
"STP2" "YLR392C"
"STP2" "YLR408C"
"STP2" "YLR413W"
"STP2" "YLR414C"
"STP2" "YLR415C"
"STP2" "YLR416C"
"STP2" "YLR423C"
"STP2" "YLR428C"
"STP2" "YLR438W"
"STP2" "YLR438C-A"
"STP2" "YLR464W"
"STP2" "YLR466W"
"STP2" "YLR467W"
"STP2" "YML130C"
"STP2" "YML123C"
"STP2" "YML119W"
"STP2" "YML109W"
"STP2" "YML091C"
"STP2" "YML058W"
"STP2" "YML054C"
"STP2" "YML010W"
"STP2" "YML007W"
"STP2" "YMR007W"
"STP2" "YMR008C"
"STP2" "YMR023C"
"STP2" "YMR034C"
"STP2" "YMR036C"
"STP2" "YMR038C"
"STP2" "YMR040W"
"STP2" "YMR085W"
"STP2" "YMR101C"
"STP2" "YMR107W"
"STP2" "YMR135C"
"STP2" "YMR144W"
"STP2" "YMR145C"
"STP2" "YMR146C"
"STP2" "YMR171C"
"STP2" "YMR174C"
"STP2" "YMR179W"
"STP2" "YMR184W"
"STP2" "YMR191W"
"STP2" "YMR194C-A"
"STP2" "YMR195W"
"STP2" "YMR199W"
"STP2" "YMR236W"
"STP2" "YMR250W"
"STP2" "YMR272C"
"STP2" "YMR291W"
"STP2" "YMR294W-A"
"STP2" "YMR295C"
"STP2" "YMR316W"
"STP2" "YMR318C"
"STP2" "YMR321C"
"STP2" "YNL339C"
"STP2" "YNL315C"
"STP2" "YNL312W"
"STP2" "YNL300W"
"STP2" "YNL289W"
"STP2" "YNL284C"
"STP2" "YNL252C"
"STP2" "YNL217W"
"STP2" "YNL194C"
"STP2" "YNL180C"
"STP2" "YNL160W"
"STP2" "YNL152W"
"STP2" "YNL140C"
"STP2" "YNL117W"
"STP2" "YNL116W"
"STP2" "YNL112W"
"STP2" "YNL100W"
"STP2" "YNL098C"
"STP2" "YNL076W"
"STP2" "YNL065W"
"STP2" "YNL044W"
"STP2" "YNL031C"
"STP2" "YNL020C"
"STP2" "YNL015W"
"STP2" "YNR001C"
"STP2" "YNR002C"
"STP2" "YNR018W"
"STP2" "YNR031C"
"STP2" "YNR034W"
"STP2" "YNR035C"
"STP2" "YNR044W"
"STP2" "YNR056C"
"STP2" "YNR057C"
"STP2" "YNR058W"
"STP2" "YNR060W"
"STP2" "YNR066C"
"STP2" "YOL155C"
"STP2" "YOL149W"
"STP2" "YOL141W"
"STP2" "YOL115W"
"STP2" "YOL055C"
"STP2" "YOL047C"
"STP2" "YOL038W"
"STP2" "YOL031C"
"STP2" "YOL028C"
"STP2" "YOL016C"
"STP2" "YOL015W"
"STP2" "YOR009W"
"STP2" "YOR043W"
"STP2" "YOR049C"
"STP2" "YOR074C"
"STP2" "YOR100C"
"STP2" "YOR152C"
"STP2" "YOR185C"
"STP2" "YOR192C"
"STP2" "YOR220W"
"STP2" "YOR229W"
"STP2" "YOR237W"
"STP2" "YOR273C"
"STP2" "YOR288C"
"STP2" "YOR289W"
"STP2" "YOR313C"
"STP2" "YOR324C"
"STP2" "YOR343C"
"STP2" "YOR354C"
"STP2" "YOR359W"
"STP2" "YOR367W"
"STP2" "YOR375C"
"STP2" "YOR382W"
"STP2" "YPL273W"
"STP2" "YPL265W"
"STP2" "YPL177C"
"STP2" "YPL163C"
"STP2" "YPL156C"
"STP2" "YPL129W"
"STP2" "YPL127C"
"STP2" "YPL118W"
"STP2" "YPL117C"
"STP2" "YPL095C"
"STP2" "YPL092W"
"STP2" "YPL088W"
"STP2" "YPL066W"
"STP2" "YPL065W"
"STP2" "YPL062W"
"STP2" "YPL054W"
"STP2" "YPL040C"
"STP2" "YPL033C"
"STP2" "YPL019C"
"STP2" "YPL016W"
"STP2" "YPL004C"
"STP2" "YPR001W"
"STP2" "YPR064W"
"STP2" "YPR077C"
"STP2" "YPR160W"
"STP2" "YPR170C"
"STP2" "YAL062W"
"STP2" "YAL044C"
"STP2" "YAR015W"
"STP2" "YAR018C"
"STP2" "YAR029W"
"STP2" "YAR071W"
"STP2" "YBL078C"
"STP2" "YBL058W"
"STP2" "YBL049W"
"STP2" "YBL048W"
"STP2" "YBR005W"
"STP2" "YBR010W"
"STP2" "YBR026C"
"STP2" "YBR032W"
"STP2" "YBR045C"
"STP2" "YBR047W"
"STP2" "YBR053C"
"STP2" "YBR056W"
"STP2" "YBR067C"
"STP2" "YBR068C"
"STP2" "YBR072W"
"STP2" "YBR083W"
"STP2" "YBR085W"
"STP2" "YJL078C"
"STP2" "YJL076W"
"STP2" "YJL073W"
"STP2" "YJL063C"
"STP2" "YJL057C"
"STP2" "YJL052W"
"STP2" "YJL048C"
"STP2" "YJL045W"
"STP2" "YJL037W"
"STP2" "YLL016W"
"STP2" "TLC1"
"STP2" "snR13"
"STP2" "snR31"
"STP2" "snR44"
"STP2" "snR54"
"STP2" "snR56"
"STP2" "snR6"
"STP2" "snR63"
"STP2" "snR69"
"STP2" "tA(AGC)P"
"STP2" "tC(GCA)P1"
"STP2" "tG(GCC)B"
"STP2" "tG(GCC)E"
"STP2" "tN(GUU)K"
"STP2" "tQ(UUG)C"
"STP2" "tQ(UUG)D1"
"STP2" "tQ(UUG)E1"
"STP2" "tT(UGU)P"
"DAL81" "YBR093C"
"DAL81" "YBR101C"
"DAL81" "YBR129C"
"DAL81" "YBR135W"
"DAL81" "YBR156C"
"DAL81" "YBR185C"
"DAL81" "YBR186W"
"DAL81" "YBR207W"
"DAL81" "YBR244W"
"DAL81" "YCL025C"
"DAL81" "YCR060W"
"DAL81" "YDL241W"
"DAL81" "YDL238C"
"DAL81" "YDL210W"
"DAL81" "YDL075W"
"DAL81" "YDL012C"
"DAL81" "YDR098C"
"DAL81" "YDR171W"
"DAL81" "YDR207C"
"DAL81" "YDR209C"
"DAL81" "YDR213W"
"DAL81" "YDR281C"
"DAL81" "YDR481C"
"DAL81" "YEL060C"
"DAL81" "YER029C"
"DAL81" "YER035W"
"DAL81" "YER073W"
"DAL81" "YER100W"
"DAL81" "YGL049C"
"DAL81" "YGR012W"
"DAL81" "YGR019W"
"DAL81" "YGR033C"
"DAL81" "YGR136W"
"DAL81" "YGR137W"
"DAL81" "YGR142W"
"DAL81" "YGR161C"
"DAL81" "YGR173W"
"DAL81" "YGR211W"
"DAL81" "YHR024C"
"DAL81" "YHR053C"
"DAL81" "YHR055C"
"DAL81" "YHR135C"
"DAL81" "YHR200W"
"DAL81" "YHR215W"
"DAL81" "YIL117C"
"DAL81" "YIL064W"
"DAL81" "YIL052C"
"DAL81" "YIL044C"
"DAL81" "YIR008C"
"DAL81" "YIR031C"
"DAL81" "YJL212C"
"DAL81" "YJL145W"
"DAL81" "YJL142C"
"DAL81" "YKL216W"
"DAL81" "YKL206C"
"DAL81" "YKL149C"
"DAL81" "YKL137W"
"DAL81" "YKL120W"
"DAL81" "YKL036C"
"DAL81" "YKL016C"
"DAL81" "YKL011C"
"DAL81" "YKR093W"
"DAL81" "YKR095W"
"DAL81" "YLR049C"
"DAL81" "YLR070C"
"DAL81" "YLR075W"
"DAL81" "YLR099C"
"DAL81" "YLR119W"
"DAL81" "YLR120C"
"DAL81" "YLR159W"
"DAL81" "YLR161W"
"DAL81" "YLR173W"
"DAL81" "YLR174W"
"DAL81" "YLR194C"
"DAL81" "YLR257W"
"DAL81" "YLR294C"
"DAL81" "YLR304C"
"DAL81" "YML114C"
"DAL81" "YML094C-A"
"DAL81" "YML094W"
"DAL81" "YML063W"
"DAL81" "YMR023C"
"DAL81" "YMR034C"
"DAL81" "YMR112C"
"DAL81" "YMR178W"
"DAL81" "YMR189W"
"DAL81" "YMR294W-A"
"DAL81" "YMR316W"
"DAL81" "YMR316C-A"
"DAL81" "YMR321C"
"DAL81" "YNL319W"
"DAL81" "YNL289W"
"DAL81" "YNL275W"
"DAL81" "YNL096C"
"DAL81" "YNL065W"
"DAL81" "YNL031C"
"DAL81" "YNL007C"
"DAL81" "YNR006W"
"DAL81" "YOL016C"
"DAL81" "YOL014W"
"DAL81" "YOL003C"
"DAL81" "YOR052C"
"DAL81" "YOR160W"
"DAL81" "YOR220W"
"DAL81" "YOR226C"
"DAL81" "YOR298C-A"
"DAL81" "YOR347C"
"DAL81" "YOR377W"
"DAL81" "YOR385W"
"DAL81" "YPL273W"
"DAL81" "YPL265W"
"DAL81" "YPL216W"
"DAL81" "YPL206C"
"DAL81" "YPL187W"
"DAL81" "YPL169C"
"DAL81" "YPL156C"
"DAL81" "YPL089C"
"DAL81" "YPL075W"
"DAL81" "YPL016W"
"DAL81" "YPL015C"
"DAL81" "YPR132W"
"DAL81" "YPR138C"
"DAL81" "YPR167C"
"DAL81" "YAR071W"
"DAL81" "YBL042C"
"DAL81" "YBL026W"
"DAL81" "YBR005W"
"DAL81" "YBR010W"
"DAL81" "YBR068C"
"DAL81" "YBR071W"
"DAL81" "YBR072W"
"DAL81" "YBR082C"
"DAL81" "YJL076W"
"DAL81" "YDL131W"
"GZF3" "YBR093C"
"GZF3" "DUR1,2"
"GZF3" "YBR244W"
"GZF3" "YCL027W"
"GZF3" "YCL025C"
"GZF3" "YDL127W"
"GZF3" "YDR019C"
"GZF3" "YDR281C"
"GZF3" "YDR481C"
"GZF3" "YDR524C"
"GZF3" "YEL002C"
"GZF3" "YER001W"
"GZF3" "YER038C"
"GZF3" "YER060W"
"GZF3" "YFL021W"
"GZF3" "YFL001W"
"GZF3" "YFR033C"
"GZF3" "YFR056C"
"GZF3" "YFR055W"
"GZF3" "YGL255W"
"GZF3" "YGL249W"
"GZF3" "YGL228W"
"GZF3" "YGL055W"
"GZF3" "YGR121C"
"GZF3" "YHL016C"
"GZF3" "YHR018C"
"GZF3" "YHR128W"
"GZF3" "YHR136C"
"GZF3" "YHR137W"
"GZF3" "YHR146W"
"GZF3" "YHR215W"
"GZF3" "YIR032C"
"GZF3" "YJL110C"
"GZF3" "YJR048W"
"GZF3" "YJR112W"
"GZF3" "YKL216W"
"GZF3" "YKL096W"
"GZF3" "YKR039W"
"GZF3" "YLR049C"
"GZF3" "YLR058C"
"GZF3" "YLR099C"
"GZF3" "YLR136C"
"GZF3" "YLR183C"
"GZF3" "YLR297W"
"GZF3" "YLR355C"
"GZF3" "YLR416C"
"GZF3" "YLR420W"
"GZF3" "YML089C"
"GZF3" "YML027W"
"GZF3" "YMR002W"
"GZF3" "YMR023C"
"GZF3" "YMR034C"
"GZF3" "YMR199W"
"GZF3" "YMR253C"
"GZF3" "YMR314W"
"GZF3" "YNL312W"
"GZF3" "YNL310C"
"GZF3" "YNL289W"
"GZF3" "YNL231C"
"GZF3" "YNL223W"
"GZF3" "YNL183C"
"GZF3" "YNL143C"
"GZF3" "YNL142W"
"GZF3" "YNL141W"
"GZF3" "YNL105W"
"GZF3" "YNL101W"
"GZF3" "YOL144W"
"GZF3" "YOL143C"
"GZF3" "YOL126C"
"GZF3" "YOL101C"
"GZF3" "YOL007C"
"GZF3" "YOL002C"
"GZF3" "YOR027W"
"GZF3" "YOR065W"
"GZF3" "YOR074C"
"GZF3" "YOR129C"
"GZF3" "YOR202W"
"GZF3" "YOR306C"
"GZF3" "YOR354C"
"GZF3" "YOR381W"
"GZF3" "YPL163C"
"GZF3" "YPL077C"
"GZF3" "YPL019C"
"GZF3" "YPL016W"
"GZF3" "YPR099C"
"GZF3" "YPR129W"
"GZF3" "YPR138C"
"GZF3" "YPR184W"
"GZF3" "YAR071W"
"GZF3" "YBL042C"
"GZF3" "YJL076W"
"DAL80" "YAL064W-B"
"DAL80" "YBR093C"
"DAL80" "YBR129C"
"DAL80" "YBR166C"
"DAL80" "YBR182C"
"DAL80" "YBR225W"
"DAL80" "YBR244W"
"DAL80" "YBR246W"
"DAL80" "YBR296C"
"DAL80" "YCL048W"
"DAL80" "YCL025C"
"DAL80" "YCR024C-A"
"DAL80" "YCR099C"
"DAL80" "YDL039C"
"DAL80" "YDL025C"
"DAL80" "YDR281C"
"DAL80" "YDR322W"
"DAL80" "YDR398W"
"DAL80" "YDR481C"
"DAL80" "YEL037C"
"DAL80" "YER029C"
"DAL80" "YER072W"
"DAL80" "YER123W"
"DAL80" "YGL072C"
"DAL80" "YGL064C"
"DAL80" "YGL062W"
"DAL80" "YGL004C"
"DAL80" "YGR084C"
"DAL80" "YGR116W"
"DAL80" "YGR294W"
"DAL80" "YHR031C"
"DAL80" "YHR135C"
"DAL80" "YHR136C"
"DAL80" "YHR146W"
"DAL80" "YHR215W"
"DAL80" "YIL059C"
"DAL80" "YIR008C"
"DAL80" "YIR031C"
"DAL80" "YJL174W"
"DAL80" "YJL142C"
"DAL80" "YJR013W"
"DAL80" "YJR148W"
"DAL80" "YKL119C"
"DAL80" "YKL112W"
"DAL80" "YKL094W"
"DAL80" "YKL047W"
"DAL80" "YLL022C"
"DAL80" "YLL018C-A"
"DAL80" "YLR048W"
"DAL80" "YLR049C"
"DAL80" "YLR053C"
"DAL80" "YLR080W"
"DAL80" "YLR099C"
"DAL80" "YLR105C"
"DAL80" "YLR128W"
"DAL80" "YLR177W"
"DAL80" "YLR183C"
"DAL80" "YLR260W"
"DAL80" "YLR312C"
"DAL80" "YLR316C"
"DAL80" "YLR418C"
"DAL80" "YLR427W"
"DAL80" "YLR461W"
"DAL80" "YML121W"
"DAL80" "YMR023C"
"DAL80" "YMR026C"
"DAL80" "YMR027W"
"DAL80" "YMR033W"
"DAL80" "YMR042W"
"DAL80" "YMR102C"
"DAL80" "YMR234W"
"DAL80" "YMR274C"
"DAL80" "YMR289W"
"DAL80" "YMR290W-A"
"DAL80" "YNL318C"
"DAL80" "YNL306W"
"DAL80" "YNL234W"
"DAL80" "YNL100W"
"DAL80" "YNL099C"
"DAL80" "YNL094W"
"DAL80" "YNR033W"
"DAL80" "YNR038W"
"DAL80" "YOL110W"
"DAL80" "YOR017W"
"DAL80" "YOR043W"
"DAL80" "YOR124C"
"DAL80" "YOR197W"
"DAL80" "YOR209C"
"DAL80" "YOR323C"
"DAL80" "YOR333C"
"DAL80" "YOR354C"
"DAL80" "YPL282C"
"DAL80" "YPL233W"
"DAL80" "YPL191C"
"DAL80" "YPL156C"
"DAL80" "YPL066W"
"DAL80" "YPL016W"
"DAL80" "YPL001W"
"DAL80" "YPR055W"
"DAL80" "YPR153W"
"DAL80" "YPR172W"
"DAL80" "YAR071W"
"DAL80" "YBR056W"
"DAL80" "YJL053W"
"DAL80" "YJL047C"
"DAL80" "YJL038C"
"DAL80" "YCL074W"
"DAL82" "YAL063C"
"DAL82" "YBR092C"
"DAL82" "YBR096W"
"DAL82" "YBR098W"
"DAL82" "YBR106W"
"DAL82" "YBR141C"
"DAL82" "YBR162W-A"
"DAL82" "YBR172C"
"DAL82" "YBR189W"
"DAL82" "YBR191W"
"DAL82" "YBR210W"
"DAL82" "YBR214W"
"DAL82" "YBR252W"
"DAL82" "YBR276C"
"DAL82" "YBR298C"
"DAL82" "YCL039W"
"DAL82" "YCL007C"
"DAL82" "YCR001W"
"DAL82" "YCR004C"
"DAL82" "YCR005C"
"DAL82" "YCR017C"
"DAL82" "YCR018C"
"DAL82" "YCR019W"
"DAL82" "YCR020C-A"
"DAL82" "YCR024C-A"
"DAL82" "YCR028C-A"
"DAL82" "YCR031C"
"DAL82" "YCR034W"
"DAL82" "YCR048W"
"DAL82" "YCR050C"
"DAL82" "YCR072C"
"DAL82" "YCR073W-A"
"DAL82" "YCR075C"
"DAL82" "YCR082W"
"DAL82" "YCR093W"
"DAL82" "YCR094W"
"DAL82" "YCR106W"
"DAL82" "YCR107W"
"DAL82" "YDL248W"
"DAL82" "YDL247W"
"DAL82" "YDL243C"
"DAL82" "YDL234C"
"DAL82" "YDL222C"
"DAL82" "YDL221W"
"DAL82" "YDL219W"
"DAL82" "YDL218W"
"DAL82" "YDL211C"
"DAL82" "YDL207W"
"DAL82" "YDL205C"
"DAL82" "YDL188C"
"DAL82" "YDL187C"
"DAL82" "YDL164C"
"DAL82" "YDL159W"
"DAL82" "YDL158C"
"DAL82" "YDL156W"
"DAL82" "YDL155W"
"DAL82" "YDL138W"
"DAL82" "YDL130W"
"DAL82" "YDL115C"
"DAL82" "YDL108W"
"DAL82" "YDL067C"
"DAL82" "YDL061C"
"DAL82" "YDL054C"
"DAL82" "YDL049C"
"DAL82" "YDL047W"
"DAL82" "YDL039C"
"DAL82" "YDL038C"
"DAL82" "YDL035C"
"DAL82" "YDL033C"
"DAL82" "YDL026W"
"DAL82" "YDL020C"
"DAL82" "YDL017W"
"DAL82" "YDL006W"
"DAL82" "YDR001C"
"DAL82" "YDR004W"
"DAL82" "YDR005C"
"DAL82" "YDR008C"
"DAL82" "YDR011W"
"DAL82" "YDR012W"
"DAL82" "YDR015C"
"DAL82" "YDR016C"
"DAL82" "YDR017C"
"DAL82" "YDR018C"
"DAL82" "YDR034C"
"DAL82" "YDR034W-B"
"DAL82" "YDR039C"
"DAL82" "YDR040C"
"DAL82" "YDR043C"
"DAL82" "YDR044W"
"DAL82" "YDR045C"
"DAL82" "YDR046C"
"DAL82" "YDR056C"
"DAL82" "YDR064W"
"DAL82" "YDR068W"
"DAL82" "YDR073W"
"DAL82" "YDR076W"
"DAL82" "YDR078C"
"DAL82" "YDR091C"
"DAL82" "YDR100W"
"DAL82" "YDR122W"
"DAL82" "YDR126W"
"DAL82" "YDR132C"
"DAL82" "YDR134C"
"DAL82" "YDR135C"
"DAL82" "YDR141C"
"DAL82" "YDR147W"
"DAL82" "YDR148C"
"DAL82" "YDR154C"
"DAL82" "YDR160W"
"DAL82" "YDR199W"
"DAL82" "YDR208W"
"DAL82" "YDR213W"
"DAL82" "YDR236C"
"DAL82" "YDR256C"
"DAL82" "YDR276C"
"DAL82" "YDR281C"
"DAL82" "YDR298C"
"DAL82" "YDR322C-A"
"DAL82" "YDR374C"
"DAL82" "YDR376W"
"DAL82" "YDR377W"
"DAL82" "YDR378C"
"DAL82" "YDR396W"
"DAL82" "YDR404C"
"DAL82" "YDR406W"
"DAL82" "YDR412W"
"DAL82" "YDR414C"
"DAL82" "YDR417C"
"DAL82" "YDR418W"
"DAL82" "YDR422C"
"DAL82" "YDR423C"
"DAL82" "YDR431W"
"DAL82" "YDR435C"
"DAL82" "YDR438W"
"DAL82" "YDR448W"
"DAL82" "YDR450W"
"DAL82" "YDR454C"
"DAL82" "YDR457W"
"DAL82" "YDR459C"
"DAL82" "YDR464W"
"DAL82" "YDR468C"
"DAL82" "YDR476C"
"DAL82" "YDR479C"
"DAL82" "YDR486C"
"DAL82" "YDR494W"
"DAL82" "YDR498C"
"DAL82" "YDR510W"
"DAL82" "YDR514C"
"DAL82" "YDR515W"
"DAL82" "YDR520C"
"DAL82" "YDR527W"
"DAL82" "YDR530C"
"DAL82" "YDR537C"
"DAL82" "YDR538W"
"DAL82" "YDR541C"
"DAL82" "YEL075W-A"
"DAL82" "YEL073C"
"DAL82" "YEL070W"
"DAL82" "YEL060C"
"DAL82" "YEL054C"
"DAL82" "YEL048C"
"DAL82" "YEL038W"
"DAL82" "YEL034W"
"DAL82" "YEL027W"
"DAL82" "YEL026W"
"DAL82" "YEL021W"
"DAL82" "YEL017C-A"
"DAL82" "YEL006W"
"DAL82" "YEL005C"
"DAL82" "YER007C-A"
"DAL82" "YER009W"
"DAL82" "YER019C-A"
"DAL82" "YER020W"
"DAL82" "YER024W"
"DAL82" "YER039C"
"DAL82" "YER045C"
"DAL82" "YER047C"
"DAL82" "YER053C"
"DAL82" "YER056C-A"
"DAL82" "YER057C"
"DAL82" "YER072W"
"DAL82" "YER077C"
"DAL82" "YER117W"
"DAL82" "YER131W"
"DAL82" "YER135C"
"DAL82" "YER144C"
"DAL82" "YER146W"
"DAL82" "YER149C"
"DAL82" "YER151C"
"DAL82" "YER152C"
"DAL82" "YER153C"
"DAL82" "YER155C"
"DAL82" "YER162C"
"DAL82" "YER169W"
"DAL82" "YER175C"
"DAL82" "YER179W"
"DAL82" "YER184C"
"DAL82" "YER185W"
"DAL82" "YER186C"
"DAL82" "YFL052W"
"DAL82" "YFL045C"
"DAL82" "YFL038C"
"DAL82" "YFL015C"
"DAL82" "YFL001W"
"DAL82" "YFR023W"
"DAL82" "YFR031C-A"
"DAL82" "YFR032C-A"
"DAL82" "YFR045W"
"DAL82" "YGL243W"
"DAL82" "YGL236C"
"DAL82" "YGL225W"
"DAL82" "YGL222C"
"DAL82" "YGL218W"
"DAL82" "YGL213C"
"DAL82" "YGL207W"
"DAL82" "YGL190C"
"DAL82" "YGL183C"
"DAL82" "YGL135W"
"DAL82" "YGL132W"
"DAL82" "YGL122C"
"DAL82" "YGL108C"
"DAL82" "YGL103W"
"DAL82" "YGL096W"
"DAL82" "YGL053W"
"DAL82" "YGL032C"
"DAL82" "YGL031C"
"DAL82" "YGL030W"
"DAL82" "YGL015C"
"DAL82" "YGL003C"
"DAL82" "YGR027C"
"DAL82" "YGR031W"
"DAL82" "YGR034W"
"DAL82" "YGR037C"
"DAL82" "YGR045C"
"DAL82" "YGR050C"
"DAL82" "YGR065C"
"DAL82" "YGR078C"
"DAL82" "YGR085C"
"DAL82" "YGR118W"
"DAL82" "YGR148C"
"DAL82" "YGR161C"
"DAL82" "YGR181W"
"DAL82" "YGR182C"
"DAL82" "YGR183C"
"DAL82" "YGR214W"
"DAL82" "YGR217W"
"DAL82" "YGR230W"
"DAL82" "YGR262C"
"DAL82" "YGR274C"
"DAL82" "YGR280C"
"DAL82" "YGR282C"
"DAL82" "YGR286C"
"DAL82" "YGR287C"
"DAL82" "YGR290W"
"DAL82" "YGR291C"
"DAL82" "YHL037C"
"DAL82" "YHL036W"
"DAL82" "YHL021C"
"DAL82" "YHL018W"
"DAL82" "YHL008C"
"DAL82" "YHL005C"
"DAL82" "YHL001W"
"DAL82" "YHR003C"
"DAL82" "YHR010W"
"DAL82" "YHR036W"
"DAL82" "YHR044C"
"DAL82" "YHR049W"
"DAL82" "YHR057C"
"DAL82" "YHR066W"
"DAL82" "YHR071W"
"DAL82" "YHR072W-A"
"DAL82" "YHR075C"
"DAL82" "YHR083W"
"DAL82" "YHR124W"
"DAL82" "YHR136C"
"DAL82" "YHR141C"
"DAL82" "YHR153C"
"DAL82" "YHR158C"
"DAL82" "YHR181W"
"DAL82" "YHR187W"
"DAL82" "YHR206W"
"DAL82" "YHR217C"
"DAL82" "YIL165C"
"DAL82" "YIL158W"
"DAL82" "YIL148W"
"DAL82" "YIL138C"
"DAL82" "YIL133C"
"DAL82" "YIL126W"
"DAL82" "YIL103W"
"DAL82" "YIL096C"
"DAL82" "YIL095W"
"DAL82" "YIL069C"
"DAL82" "YIL052C"
"DAL82" "YIL051C"
"DAL82" "YIL048W"
"DAL82" "YIL018W"
"DAL82" "YIL011W"
"DAL82" "YIL008W"
"DAL82" "YIR017C"
"DAL82" "YIR020C"
"DAL82" "YIR022W"
"DAL82" "YIR026C"
"DAL82" "YIR027C"
"DAL82" "YIR031C"
"DAL82" "YJL202C"
"DAL82" "YJL197W"
"DAL82" "YJL186W"
"DAL82" "YJL177W"
"DAL82" "YJL165C"
"DAL82" "YJL160C"
"DAL82" "YJL143W"
"DAL82" "YJL122W"
"DAL82" "YJL121C"
"DAL82" "YJL120W"
"DAL82" "YJL020C"
"DAL82" "YJL016W"
"DAL82" "YJL004C"
"DAL82" "YJR005W"
"DAL82" "YJR044C"
"DAL82" "YJR047C"
"DAL82" "YJR048W"
"DAL82" "YJR057W"
"DAL82" "YJR063W"
"DAL82" "YJR073C"
"DAL82" "YJR074W"
"DAL82" "YJR077C"
"DAL82" "YJR085C"
"DAL82" "YJR089W"
"DAL82" "YJR090C"
"DAL82" "YJR092W"
"DAL82" "YJR094W-A"
"DAL82" "YJR095W"
"DAL82" "YJR104C"
"DAL82" "YJR109C"
"DAL82" "YJR114W"
"DAL82" "YJR118C"
"DAL82" "YJR123W"
"DAL82" "YJR135W-A"
"DAL82" "YJR139C"
"DAL82" "YJR145C"
"DAL82" "YJR148W"
"DAL82" "YKL220C"
"DAL82" "YKL196C"
"DAL82" "YKL193C"
"DAL82" "YKL180W"
"DAL82" "YKL164C"
"DAL82" "YKL141W"
"DAL82" "YKL128C"
"DAL82" "YKL096W-A"
"DAL82" "YKL091C"
"DAL82" "YKL058W"
"DAL82" "YKL056C"
"DAL82" "YKL033W-A"
"DAL82" "YKL024C"
"DAL82" "YKL018W"
"DAL82" "YKL016C"
"DAL82" "YKL006W"
"DAL82" "YKL003C"
"DAL82" "YKR005C"
"DAL82" "YKR043C"
"DAL82" "YKR050W"
"DAL82" "YKR057W"
"DAL82" "YKR063C"
"DAL82" "YKR083C"
"DAL82" "YKR091W"
"DAL82" "YLL065W"
"DAL82" "YLL064C"
"DAL82" "YLL062C"
"DAL82" "YLL032C"
"DAL82" "YLL028W"
"DAL82" "YLL014W"
"DAL82" "YLL012W"
"DAL82" "YLL006W"
"DAL82" "YLR038C"
"DAL82" "YLR043C"
"DAL82" "YLR048W"
"DAL82" "YLR050C"
"DAL82" "YLR061W"
"DAL82" "YLR062C"
"DAL82" "YLR066W"
"DAL82" "YLR073C"
"DAL82" "YLR076C"
"DAL82" "YLR080W"
"DAL82" "YLR099C"
"DAL82" "YLR104W"
"DAL82" "YLR110C"
"DAL82" "YLR112W"
"DAL82" "YLR118C"
"DAL82" "YLR119W"
"DAL82" "YLR130C"
"DAL82" "YLR146C"
"DAL82" "YLR147C"
"DAL82" "YLR157C"
"DAL82" "YLR158C"
"DAL82" "YLR160C"
